,0
328,0.8216432865731463
329,0.8209752839011356
330,0.8203072812291249
331,0.8203072812291249
332,0.8203072812291249
333,0.8196392785571143
334,0.8196392785571143
335,0.8196392785571143
336,0.8196392785571143
337,0.8203072812291249
338,0.8203072812291249
339,0.8196392785571143
340,0.8196392785571143
341,0.8189712758851035
342,0.8183032732130928
343,0.8162992651970608
344,0.8136272545090181
345,0.8122912491649966
346,0.8036072144288577
347,0.8002672010688042
348,0.8002672010688042
349,0.7995991983967936
350,0.7995991983967936
351,0.7995991983967936
352,0.7995991983967936
353,0.7995991983967936
354,0.7995991983967936
355,0.7995991983967936
356,0.7995991983967936
357,0.7995991983967936
358,0.7995991983967936
359,0.7995991983967936
360,0.7989311957247829
361,0.7989311957247829
362,0.7982631930527722
363,0.7989311957247829
364,0.7942551770207081
365,0.7935871743486974
366,0.7922511690046761
367,0.7915831663326653
368,0.7915831663326653
369,0.7889111556446226
370,0.7862391449565799
371,0.7869071476285905
372,0.7842351369405478
373,0.7768871075484302
374,0.7735470941883767
375,0.770875083500334
376,0.7648630594522378
377,0.760187040748163
378,0.7508350033400134
379,0.7368069472277889
380,0.7214428857715431
381,0.7047428189712759
382,0.6987307949231797
383,0.6987307949231797
384,0.6987307949231797
385,0.6987307949231797
386,0.6987307949231797
387,0.6987307949231797
388,0.6987307949231797
389,0.6987307949231797
390,0.6987307949231797
391,0.6987307949231797
392,0.6987307949231797
393,0.6987307949231797
394,0.6987307949231797
395,0.6987307949231797
396,0.6987307949231797
397,0.6987307949231797
398,0.6987307949231797
399,0.6987307949231797
400,0.6987307949231797
401,0.6987307949231797
402,0.6987307949231797
403,0.6987307949231797
404,0.6987307949231797
405,0.6987307949231797
406,0.6987307949231797
407,0.6987307949231797
408,0.6987307949231797
409,0.6987307949231797
410,0.6987307949231797
411,0.6987307949231797
412,0.6987307949231797
413,0.698062792251169
414,0.6967267869071476
415,0.6933867735470942
416,0.6893787575150301
417,0.6860387441549766
418,0.6826987307949232
419,0.6800267201068805
420,0.6753507014028056
421,0.6720106880427522
422,0.6673346693386774
423,0.6606546426185704
424,0.6606546426185704
425,0.6599866399465598
426,0.6533066132264529
427,0.6539746158984636
428,0.6559786239144957
429,0.6613226452905812
430,0.6666666666666666
431,0.6706746826987308
432,0.6753507014028056
433,0.6793587174348698
434,0.6800267201068805
435,0.6800267201068805
436,0.6800267201068805
437,0.6800267201068805
438,0.6800267201068805
439,0.6813627254509018
440,0.685370741482966
441,0.6947227788911156
442,0.70875083500334
443,0.7107548430193721
444,0.7100868403473614
445,0.7114228456913828
446,0.7114228456913828
447,0.7120908483633934
448,0.7120908483633934
449,0.7120908483633934
450,0.7120908483633934
451,0.7120908483633934
452,0.7120908483633934
453,0.7120908483633934
454,0.7120908483633934
455,0.7194388777555111
456,0.7207748830995324
457,0.7234468937875751
458,0.72812291249165
459,0.7307949231796927
460,0.730126920507682
461,0.730126920507682
462,0.7314629258517034
463,0.7327989311957248
464,0.7374749498997996
465,0.7434869739478958
466,0.7441549766199065
467,0.7448229792919172
468,0.7454909819639278
469,0.7461589846359385
470,0.7461589846359385
471,0.7454909819639278
472,0.7461589846359385
473,0.7448229792919172
474,0.7441549766199065
475,0.7428189712758851
476,0.7428189712758851
477,0.7414829659318637
478,0.7374749498997996
479,0.7354709418837675
480,0.7267869071476286
481,0.7261189044756179
482,0.7261189044756179
483,0.7261189044756179
484,0.7241148964595858
485,0.7214428857715431
486,0.7160988643954576
487,0.7080828323313293
488,0.6907147628590514
489,0.6740146960587843
490,0.663994655978624
491,0.6559786239144957
492,0.6479625918503674
493,0.6466265865063461
494,0.6419505678022712
495,0.6372745490981964
496,0.6185704742818972
497,0.6152304609218436
498,0.614562458249833
499,0.6085504342017368
500,0.6072144288577155
501,0.6072144288577155
502,0.6018704074816299
503,0.593186372745491
504,0.5778223112892451
505,0.5490981963927856
506,0.5317301269205077
507,0.5056780227120908
508,0.48096192384769537
509,0.47695390781563124
510,0.4635938543754175
511,0.4562458249832999
512,0.4562458249832999
513,0.45090180360721444
514,0.447561790247161
515,0.4468937875751503
516,0.44288577154308617
517,0.43820975283901137
518,0.4255177020708083
519,0.4134936539746159
520,0.4028056112224449
521,0.374749498997996
522,0.3520374081496326
523,0.32197728790915164
524,0.30995323981295925
525,0.2899131596526386
526,0.26452905811623245
527,0.24916499665998665
528,0.23112892451569805
529,0.20975283901135605
530,0.20240480961923848
531,0.19238476953907815
532,0.1796927187708751
533,0.17234468937875752
534,0.17234468937875752
535,0.16700066800267202
536,0.16366065464261856
537,0.16032064128256512
538,0.1523046092184369
539,0.14228456913827656
540,0.13694054776219106
541,0.134936539746159
542,0.13560454241816966
543,0.13159652638610556
544,0.1289245156980628
545,0.12491649966599866
546,0.12424849699398798
547,0.1229124916499666
548,0.1229124916499666
549,0.11890447561790247
550,0.11088844355377421
551,0.10955243820975284
552,0.10955243820975284
553,0.10554442217768871
554,0.10354041416165664
555,0.10287241148964596
556,0.09686038744154976
557,0.09552438209752839
558,0.09352037408149633
559,0.09018036072144289
560,0.08884435537742151
561,0.07949231796927188
562,0.07214428857715431
563,0.06813627254509018
564,0.0614562458249833
565,0.06012024048096192
566,0.058784235136940546
567,0.058784235136940546
568,0.05811623246492986
569,0.05811623246492986
570,0.058784235136940546
571,0.058784235136940546
572,0.05811623246492986
573,0.058784235136940546
574,0.05945223780895124
575,0.05945223780895124
576,0.05945223780895124
577,0.05945223780895124
578,0.05945223780895124
579,0.05945223780895124
580,0.05945223780895124
581,0.06012024048096192
582,0.06012024048096192
583,0.06012024048096192
584,0.05945223780895124
585,0.05945223780895124
586,0.06078824315297261
587,0.06078824315297261
588,0.06078824315297261
589,0.06078824315297261
590,0.06012024048096192
591,0.06078824315297261
592,0.06012024048096192
593,0.06012024048096192
594,0.06078824315297261
595,0.06012024048096192
596,0.05945223780895124
597,0.06012024048096192
598,0.06012024048096192
599,0.06012024048096192
600,0.06012024048096192
601,0.0614562458249833
602,0.06078824315297261
603,0.06078824315297261
604,0.0614562458249833
605,0.06212424849699399
606,0.06212424849699399
607,0.0614562458249833
608,0.06012024048096192
609,0.05744822979291917
610,0.05744822979291917
611,0.055444221776887105
612,0.05477621910487642
613,0.05744822979291917
614,0.05744822979291917
615,0.05678022712090848
616,0.05678022712090848
617,0.05678022712090848
618,0.05678022712090848
619,0.05678022712090848
620,0.05678022712090848
621,0.05678022712090848
622,0.05678022712090848
623,0.056112224448897796
624,0.05076820307281229
625,0.050100200400801605
626,0.050100200400801605
627,0.050100200400801605
628,0.050100200400801605
629,0.050100200400801605
630,0.050100200400801605
631,0.050100200400801605
632,0.050100200400801605
633,0.050100200400801605
634,0.049432197728790914
635,0.04876419505678023
636,0.04876419505678023
637,0.04876419505678023
638,0.04876419505678023
639,0.049432197728790914
640,0.05076820307281229
641,0.05076820307281229
642,0.05076820307281229
643,0.05076820307281229
644,0.05076820307281229
645,0.05076820307281229
646,0.05076820307281229
647,0.05076820307281229
648,0.05076820307281229
649,0.05076820307281229
650,0.05076820307281229
651,0.05076820307281229
652,0.05076820307281229
653,0.05076820307281229
654,0.05076820307281229
655,0.05076820307281229
656,0.05076820307281229
657,0.05076820307281229
658,0.05143620574482298
659,0.05076820307281229
660,0.050100200400801605
661,0.05076820307281229
662,0.05076820307281229
663,0.049432197728790914
664,0.049432197728790914
665,0.049432197728790914
666,0.049432197728790914
667,0.049432197728790914
668,0.05076820307281229
669,0.050100200400801605
670,0.049432197728790914
671,0.049432197728790914
672,0.05076820307281229
673,0.05143620574482298
674,0.052104208416833664
675,0.05143620574482298
676,0.056112224448897796
677,0.05678022712090848
678,0.05945223780895124
679,0.07014028056112225
680,0.07080828323313293
681,0.072812291249165
682,0.072812291249165
683,0.07348029392117568
684,0.072812291249165
685,0.072812291249165
686,0.0788243152972612
687,0.08350033400133601
688,0.08884435537742151
689,0.09418837675350701
690,0.10287241148964596
691,0.11756847027388109
692,0.12358049432197729
693,0.14161656646626586
694,0.15898463593854376
695,0.21710086840347362
696,0.23446893787575152
697,0.2531730126920508
698,0.25851703406813625
699,0.27187708750835005
700,0.2792251169004676
701,0.2879091516366065
702,0.2952571810287241
703,0.2965931863727455
704,0.29926519706078825
705,0.3046092184368738
706,0.3046092184368738
707,0.31462925851703405
708,0.3152972611890448
709,0.3299933199732799
710,0.3406813627254509
711,0.3560454241816967
712,0.36740146960587844
713,0.37808951235804944
714,0.3894455577822311
715,0.38810955243820977
716,0.3907815631262525
717,0.3914495657982632
718,0.3921175684702739
719,0.3921175684702739
720,0.39946559786239144
721,0.4134936539746159
722,0.43887775551102204
723,0.45557782231128924
724,0.4622578490313961
725,0.46559786239144957
726,0.46693386773547096
727,0.47227788911155644
728,0.49498997995991983
729,0.5050100200400801
730,0.5083500334001336
731,0.509686038744155
732,0.518370073480294
733,0.5317301269205077
734,0.5404141616566466
735,0.5691382765531062
736,0.6165664662658651
737,0.6366065464261857
738,0.6472945891783567
739,0.6599866399465598
740,0.700066800267201
741,0.7160988643954576
742,0.7207748830995324
743,0.72812291249165
744,0.7314629258517034
745,0.7314629258517034
746,0.7348029392117569
747,0.7461589846359385
748,0.7575150300601202
749,0.7608550434201736
750,0.7742150968603875
751,0.7915831663326653
752,0.8102872411489646
753,0.8149632598530394
754,0.8189712758851035
755,0.8196392785571143
756,0.8209752839011356
757,0.8256513026052105
758,0.8283233132932531
759,0.8276553106212425
760,0.8283233132932531
761,0.822311289245157
762,0.8236472945891784
763,0.8216432865731463
764,0.8236472945891784
765,0.8263193052772211
766,0.8289913159652639
767,0.8289913159652639
768,0.8289913159652639
769,0.8289913159652639
770,0.8289913159652639
771,0.8289913159652639
772,0.8289913159652639
773,0.8289913159652639
774,0.8256513026052105
775,0.8176352705410822
776,0.8169672678690715
777,0.8169672678690715
778,0.8169672678690715
779,0.8169672678690715
780,0.8169672678690715
781,0.8169672678690715
782,0.8169672678690715
783,0.8169672678690715
784,0.8169672678690715
785,0.8169672678690715
786,0.8169672678690715
787,0.8169672678690715
788,0.8169672678690715
789,0.8169672678690715
790,0.8169672678690715
791,0.8169672678690715
792,0.8169672678690715
793,0.8169672678690715
794,0.8169672678690715
795,0.8169672678690715
796,0.8169672678690715
797,0.8169672678690715
798,0.8169672678690715
799,0.8169672678690715
800,0.8136272545090181
801,0.8122912491649966
802,0.8096192384769539
803,0.8089512358049432
804,0.8056112224448898
805,0.8056112224448898
806,0.8049432197728791
807,0.8056112224448898
808,0.8056112224448898
809,0.8056112224448898
810,0.8056112224448898
811,0.8062792251169004
812,0.8056112224448898
813,0.8062792251169004
814,0.8056112224448898
815,0.8036072144288577
816,0.8042752171008684
817,0.8049432197728791
818,0.8056112224448898
819,0.8056112224448898
820,0.8056112224448898
821,0.8049432197728791
822,0.8049432197728791
823,0.8049432197728791
824,0.8049432197728791
825,0.8049432197728791
826,0.8049432197728791
827,0.8049432197728791
828,0.8049432197728791
829,0.8049432197728791
830,0.8049432197728791
831,0.8049432197728791
832,0.8049432197728791
833,0.8049432197728791
834,0.8049432197728791
835,0.8049432197728791
836,0.8049432197728791
837,0.8049432197728791
838,0.8049432197728791
839,0.8049432197728791
840,0.8049432197728791
841,0.8049432197728791
842,0.8049432197728791
843,0.8049432197728791
844,0.8049432197728791
845,0.8049432197728791
846,0.8049432197728791
847,0.8049432197728791
848,0.8049432197728791
849,0.8049432197728791
850,0.8049432197728791
851,0.8049432197728791
852,0.8049432197728791
853,0.8049432197728791
854,0.8049432197728791
855,0.8049432197728791
856,0.8049432197728791
857,0.8049432197728791
858,0.8049432197728791
859,0.8049432197728791
860,0.8049432197728791
861,0.8049432197728791
862,0.8049432197728791
863,0.8056112224448898
864,0.8089512358049432
865,0.8189712758851035
866,0.8269873079492318
867,0.8256513026052105
868,0.8256513026052105
869,0.8256513026052105
870,0.8256513026052105
871,0.8249832999331997
872,0.8196392785571143
873,0.8169672678690715
874,0.8176352705410822
875,0.8176352705410822
876,0.8189712758851035
877,0.8156312625250501
878,0.8156312625250501
879,0.8162992651970608
880,0.8183032732130928
881,0.8069472277889111
882,0.7989311957247829
883,0.7955911823647295
884,0.7955911823647295
885,0.7942551770207081
886,0.790247160988644
887,0.7869071476285905
888,0.7775551102204409
889,0.7688710754843019
890,0.7575150300601202
891,0.7100868403473614
892,0.6813627254509018
893,0.6740146960587843
894,0.6700066800267201
895,0.6472945891783567
896,0.6265865063460254
897,0.6212424849699398
898,0.6165664662658651
899,0.6158984635938544
900,0.6158984635938544
901,0.6138944555778223
902,0.6112224448897795
903,0.6085504342017368
904,0.605878423513694
905,0.605878423513694
906,0.6052104208416834
907,0.6052104208416834
908,0.6052104208416834
909,0.6052104208416834
910,0.6052104208416834
911,0.6052104208416834
912,0.6052104208416834
913,0.6052104208416834
914,0.6052104208416834
915,0.6052104208416834
916,0.6052104208416834
917,0.6052104208416834
918,0.6052104208416834
919,0.6052104208416834
920,0.6052104208416834
921,0.6052104208416834
922,0.6052104208416834
923,0.6078824315297261
924,0.6192384769539078
925,0.6312625250501002
926,0.6406145624582499
927,0.6526386105544422
928,0.6666666666666666
929,0.6907147628590514
930,0.72812291249165
931,0.7401469605878424
932,0.7474949899799599
933,0.751503006012024
934,0.758183032732131
935,0.7675350701402806
936,0.779559118236473
937,0.7775551102204409
938,0.7782231128924516
939,0.7782231128924516
940,0.7768871075484302
941,0.7775551102204409
942,0.7768871075484302
943,0.7768871075484302
944,0.7755511022044088
945,0.7715430861723447
946,0.7568470273881096
947,0.7488309953239813
948,0.7354709418837675
949,0.7348029392117569
950,0.7361389445557782
951,0.7354709418837675
952,0.7321309285237141
953,0.7080828323313293
954,0.6953907815631263
955,0.6740146960587843
956,0.6285905143620575
957,0.6132264529058116
958,0.6098864395457582
959,0.6052104208416834
960,0.5998663994655978
961,0.591182364729459
962,0.5591182364729459
963,0.5537742150968604
964,0.5410821643286573
965,0.5197060788243153
966,0.5056780227120908
967,0.49966599866399464
968,0.48296593186372744
969,0.4589178356713427
970,0.43219772879091517
971,0.4134936539746159
972,0.4014696058784235
973,0.39612558450233804
974,0.3513694054776219
975,0.3166332665330661
976,0.2792251169004676
977,0.25517702070808285
978,0.24515698062792252
979,0.23313293253173012
980,0.22645290581162325
981,0.22444889779559118
982,0.22244488977955912
983,0.22044088176352705
984,0.21910487641950568
985,0.21910487641950568
986,0.21710086840347362
987,0.21643286573146292
988,0.21576486305945225
989,0.21576486305945225
990,0.21710086840347362
991,0.21576486305945225
992,0.21509686038744155
993,0.21576486305945225
994,0.21576486305945225
995,0.21376085504342018
996,0.21309285237140949
997,0.20841683366733466
998,0.21042084168336672
999,0.20507682030728122
1000,0.20040080160320642
1001,0.19438877755511022
1002,0.19505678022712092
1003,0.19238476953907815
1004,0.19238476953907815
1005,0.19171676686706746
1006,0.19238476953907815
1007,0.19305277221108885
1008,0.19238476953907815
1009,0.19238476953907815
1010,0.19238476953907815
1011,0.19305277221108885
1012,0.19238476953907815
1013,0.19238476953907815
1014,0.19238476953907815
1015,0.18570474281897129
1016,0.18036072144288579
1017,0.1743486973947896
1018,0.15430861723446893
1019,0.14829659318637275
1020,0.1402805611222445
1021,0.1402805611222445
1022,0.13760855043420173
1023,0.13293253173012692
1024,0.1282565130260521
1025,0.12224448897795591
1026,0.11957247828991316
1027,0.10955243820975284
1028,0.10354041416165664
1029,0.0895123580494322
1030,0.08550434201736808
1031,0.08216432865731463
1032,0.06546426185704743
1033,0.06078824315297261
1034,0.056112224448897796
1035,0.052104208416833664
1036,0.05410821643286573
1037,0.05410821643286573
1038,0.05143620574482298
1039,0.050100200400801605
1040,0.050100200400801605
1041,0.05076820307281229
1042,0.05143620574482298
1043,0.052104208416833664
1044,0.05143620574482298
1045,0.052772211088844355
1046,0.05410821643286573
1047,0.056112224448897796
1048,0.055444221776887105
1049,0.053440213760855046
1050,0.053440213760855046
1051,0.055444221776887105
1052,0.05744822979291917
1053,0.05945223780895124
1054,0.05945223780895124
1055,0.05678022712090848
1056,0.055444221776887105
1057,0.053440213760855046
1058,0.05143620574482298
1059,0.05410821643286573
1060,0.07014028056112225
1061,0.10020040080160321
1062,0.12024048096192384
1063,0.134936539746159
1064,0.14829659318637275
1065,0.15430861723446893
1066,0.1569806279225117
1067,0.17501670006680026
1068,0.18704074816299265
1069,0.18837675350701402
1070,0.19104876419505679
1071,0.19104876419505679
1072,0.19104876419505679
1073,0.19171676686706746
1074,0.19305277221108885
1075,0.19305277221108885
1076,0.19372077488309952
1077,0.19238476953907815
1078,0.19171676686706746
1079,0.1903807615230461
1080,0.1903807615230461
1081,0.1903807615230461
1082,0.19104876419505679
1083,0.1957247828991316
1084,0.19906479625918505
1085,0.20440881763527055
1086,0.20774883099532399
1087,0.21576486305945225
1088,0.21910487641950568
1089,0.22110888443553775
1090,0.23179692718770875
1091,0.23780895123580495
1092,0.24716098864395458
1093,0.2518370073480294
1094,0.2571810287241149
1095,0.26920507682030725
1096,0.2925851703406814
1097,0.3092852371409486
1098,0.33132932531730125
1099,0.353373413493654
1100,0.37341349365397464
1101,0.38877755511022044
1102,0.4088176352705411
1103,0.42351369405477624
1104,0.4288577154308617
1105,0.4515698062792251
1106,0.4642618570474282
1107,0.4696058784235137
1108,0.4709418837675351
1109,0.4709418837675351
1110,0.4729458917835671
1111,0.47695390781563124
1112,0.4849699398797595
1113,0.4876419505678023
1114,0.48830995323981297
1115,0.48897795591182364
1116,0.48897795591182364
1117,0.48897795591182364
1118,0.48897795591182364
1119,0.48897795591182364
1120,0.48897795591182364
1121,0.48897795591182364
1122,0.48897795591182364
1123,0.48897795591182364
1124,0.48897795591182364
1125,0.48897795591182364
1126,0.48897795591182364
1127,0.4916499665998664
1128,0.49432197728790916
1129,0.4983299933199733
1130,0.49966599866399464
1131,0.503006012024048
1132,0.5063460253841016
1133,0.5090180360721442
1134,0.5090180360721442
1135,0.5103540414161657
1136,0.5123580494321978
1137,0.5143620574482298
1138,0.5163660654642619
1139,0.5190380761523046
1140,0.5250501002004008
1141,0.5270541082164328
1142,0.5344021376085505
1143,0.5364061456245826
1144,0.5390781563126252
1145,0.5738142952571811
1146,0.584502338009352
1147,0.6199064796259185
1148,0.6406145624582499
1149,0.6452905811623246
1150,0.6566466265865063
1151,0.6646626586506346
1152,0.6793587174348698
1153,0.6967267869071476
1154,0.7327989311957248
1155,0.7421509686038744
1156,0.7508350033400134
1157,0.758183032732131
1158,0.7575150300601202
1159,0.7588510354041417
1160,0.7608550434201736
1161,0.760187040748163
1162,0.7715430861723447
1163,0.7782231128924516
1164,0.7889111556446226
1165,0.790247160988644
1166,0.7915831663326653
1167,0.7895791583166333
1168,0.7909151636606546
1169,0.7768871075484302
1170,0.7748830995323981
1171,0.7742150968603875
1172,0.7775551102204409
1173,0.7869071476285905
1174,0.7889111556446226
1175,0.7942551770207081
1176,0.7949231796927188
1177,0.7975951903807615
1178,0.7989311957247829
1179,0.7989311957247829
1180,0.7989311957247829
1181,0.7975951903807615
1182,0.7975951903807615
1183,0.7975951903807615
1184,0.7969271877087508
1185,0.7975951903807615
1186,0.7975951903807615
1187,0.7975951903807615
1188,0.7975951903807615
1189,0.7975951903807615
1190,0.7989311957247829
1191,0.8022712090848363
1192,0.8049432197728791
1193,0.8109552438209753
1194,0.8122912491649966
1195,0.8149632598530394
1196,0.8162992651970608
1197,0.8162992651970608
1198,0.8162992651970608
1199,0.8162992651970608
1200,0.8162992651970608
1201,0.8162992651970608
1202,0.8169672678690715
1203,0.8176352705410822
1204,0.8176352705410822
1205,0.8209752839011356
1206,0.824315297261189
1207,0.8249832999331997
1208,0.8249832999331997
1209,0.8249832999331997
1210,0.8249832999331997
1211,0.8249832999331997
1212,0.8249832999331997
1213,0.8249832999331997
1214,0.8249832999331997
1215,0.8236472945891784
1216,0.822311289245157
1217,0.822311289245157
1218,0.822311289245157
1219,0.822311289245157
1220,0.822311289245157
1221,0.822311289245157
1222,0.822311289245157
1223,0.822311289245157
1224,0.822311289245157
1225,0.822311289245157
1226,0.822311289245157
1227,0.822311289245157
1228,0.822311289245157
1229,0.822311289245157
1230,0.822311289245157
1231,0.822311289245157
1232,0.822311289245157
1233,0.822311289245157
1234,0.822311289245157
1235,0.822311289245157
1236,0.822311289245157
1237,0.822311289245157
1238,0.822311289245157
1239,0.822311289245157
1240,0.822311289245157
1241,0.8229792919171677
1242,0.8229792919171677
1243,0.8236472945891784
1244,0.8249832999331997
1245,0.8249832999331997
1246,0.8249832999331997
1247,0.824315297261189
1248,0.8249832999331997
1249,0.8249832999331997
1250,0.8249832999331997
1251,0.824315297261189
1252,0.8236472945891784
1253,0.8236472945891784
1254,0.8236472945891784
1255,0.8229792919171677
1256,0.8229792919171677
