,0
0,0.10031791474104673
1,0.10297663701047852
2,0.10750588983459486
3,0.11445998068194842
4,0.11749697555857494
5,0.11932056794364743
6,0.12215803930865006
7,0.12378667577028583
8,0.12779209622318458
9,0.12851785108387598
10,0.1299536604703486
11,0.1253408880623429
12,0.1253681364366425
13,0.1252494567744711
14,0.12724904478479088
15,0.12734172510638142
16,0.12750811482711794
17,0.12720345158276578
18,0.1272703787098847
19,0.12792127738301834
20,0.1282502365106462
21,0.12894672018093464
22,0.12944308327749815
23,0.1299754417712556
24,0.13097736499285628
25,0.13152395420302268
26,0.13261575925429425
27,0.13296511442722517
28,0.13356349372550422
29,0.13405006778064402
30,0.13337817410667477
31,0.13399559249093634
32,0.13469430283679812
33,0.13604779970203276
34,0.13718243954104561
35,0.1379854154853757
36,0.13788049665300198
37,0.1388130312863907
38,0.13894981751947666
39,0.13932149404208602
40,0.1398908956318617
41,0.140382268589417
42,0.14089861853967448
43,0.14126924136759283
44,0.1417056962880157
45,0.14234458397773123
46,0.14310894559337875
47,0.14304999833378018
48,0.14340897245486187
49,0.14360443392453842
50,0.14454738537712025
51,0.14560864590523112
52,0.14672486065605636
53,0.14704805333771598
54,0.1483053518854287
55,0.14959119075894292
56,0.15073977098818447
57,0.15195998920239068
58,0.15347439367270696
59,0.15526164542488857
60,0.15455879098837635
61,0.15517891824212798
62,0.15466391431136398
63,0.15534305982839955
64,0.15551464260089845
65,0.1552967464912188
66,0.15562869345392724
67,0.15644873868422157
68,0.15674669539381106
69,0.1569985798631781
70,0.15786127274705622
71,0.15749830569428097
72,0.15760121528014456
73,0.15762787479721346
74,0.15715211223656686
75,0.15696103658564295
76,0.15704155476485854
77,0.15701387216357635
78,0.15758305159070976
79,0.15728620127632437
80,0.15731013109615552
81,0.15690993475992043
82,0.15717074360360936
83,0.15621213326123146
84,0.15563934306001773
85,0.15580305673074543
86,0.15570444681249623
87,0.15459679815665595
88,0.1550136071462653
89,0.15264651342241045
90,0.1546012559258098
91,0.15381914686010975
92,0.1578647238417374
93,0.16256058160664993
94,0.16334777106493156
95,0.16625091736761505
96,0.16793403869130719
97,0.169507188349993
98,0.16919613351166934
99,0.17146336775760307
100,0.16898223075444582
101,0.1670579131724438
102,0.16643376079866123
103,0.1661406272905263
104,0.16548880136185698
105,0.16570901787197473
106,0.16489815799399252
107,0.16549903472856525
108,0.16454345051066271
109,0.1622851896578914
110,0.15879489399980778
111,0.15701011044092048
112,0.1540618576533263
113,0.15321700720665316
114,0.15105974357381935
115,0.14961830122830694
116,0.14844731854739965
117,0.14819534887361016
118,0.14698168445735008
119,0.1466959511110909
